Date,Country,Exchange rate
1987-05-19,India,12.5900
1987-05-20,India,12.5900
1987-05-21,India,12.6300
1987-05-22,India,12.6300
1987-05-25,India,
1987-05-26,India,12.7400
1987-05-27,India,12.8900
1987-05-28,India,12.8500
1987-05-29,India,12.8400
1987-06-01,India,12.8900
1987-06-02,India,12.8000
1987-06-03,India,12.8100
1987-06-04,India,12.8400
1987-06-05,India,12.8300
1987-06-08,India,12.8100
1987-06-09,India,12.7500
1987-06-10,India,12.7200
1987-06-11,India,12.7200
1987-06-12,India,12.7500
1987-06-15,India,12.8600
1987-06-16,India,12.8500
1987-06-17,India,12.8500
1987-06-18,India,12.8400
1987-06-19,India,12.8500
1987-06-22,India,12.9100
1987-06-23,India,12.9300
1987-06-24,India,12.8200
1987-06-25,India,12.8700
1987-06-26,India,12.8800
1987-06-29,India,12.9400
1987-06-30,India,12.8900
1987-07-01,India,12.8700
1987-07-02,India,12.9000
1987-07-03,India,12.8900
1987-07-06,India,12.9000
1987-07-07,India,12.9000
1987-07-08,India,12.9400
1987-07-09,India,12.9400
1987-07-10,India,13.0000
1987-07-13,India,12.9900
1987-07-14,India,13.0300
1987-07-15,India,12.9600
1987-07-16,India,12.9900
1987-07-17,India,13.0400
1987-07-20,India,13.1000
1987-07-21,India,13.1100
1987-07-22,India,13.1000
1987-07-23,India,13.0500
1987-07-24,India,13.0800
1987-07-27,India,13.0900
1987-07-28,India,13.1100
1987-07-29,India,13.0800
1987-07-30,India,13.1100
1987-07-31,India,13.1100
1987-08-03,India,13.1200
1987-08-04,India,13.1500
1987-08-05,India,13.0900
1987-08-06,India,13.0900
1987-08-07,India,13.1200
1987-08-10,India,13.1100
1987-08-11,India,13.1100
1987-08-12,India,13.1000
1987-08-13,India,13.0900
1987-08-14,India,13.1000
1987-08-17,India,13.0900
1987-08-18,India,13.0400
1987-08-19,India,13.0800
1987-08-20,India,13.0700
1987-08-21,India,13.0600
1987-08-24,India,13.0600
1987-08-25,India,13.0700
1987-08-26,India,13.0900
1987-08-27,India,13.0500
1987-08-28,India,13.0500
1987-08-31,India,13.0500
1987-09-01,India,12.9800
1987-09-02,India,12.9500
1987-09-03,India,12.9400
1987-09-04,India,12.9300
1987-09-07,India,
1987-09-08,India,12.9000
1987-09-09,India,12.9200
1987-09-10,India,12.9600
1987-09-11,India,12.9500
1987-09-14,India,13.0000
1987-09-15,India,13.0000
1987-09-16,India,12.9900
1987-09-17,India,12.9800
1987-09-18,India,12.9500
1987-09-21,India,12.9600
1987-09-22,India,13.0000
1987-09-23,India,13.0400
1987-09-24,India,13.0300
1987-09-25,India,13.0700
1987-09-28,India,13.0700
1987-09-29,India,13.1300
1987-09-30,India,13.1100
1987-10-01,India,13.1100
1987-10-02,India,13.0800
1987-10-05,India,13.1000
1987-10-06,India,13.0600
1987-10-07,India,13.0600
1987-10-08,India,13.0800
1987-10-09,India,13.0600
1987-10-12,India,
1987-10-13,India,13.0800
1987-10-14,India,13.0500
1987-10-15,India,13.0500
1987-10-16,India,13.0700
1987-10-19,India,12.9900
1987-10-20,India,13.0300
1987-10-21,India,13.0600
1987-10-22,India,13.0400
1987-10-23,India,13.0200
1987-10-26,India,12.9900
1987-10-27,India,12.9900
1987-10-28,India,12.9900
1987-10-29,India,13.0000
1987-10-30,India,12.9900
1987-11-02,India,13.0000
1987-11-03,India,13.0100
1987-11-04,India,12.9900
1987-11-05,India,12.9300
1987-11-06,India,12.9000
1987-11-09,India,12.8800
1987-11-10,India,12.8600
1987-11-11,India,
1987-11-12,India,13.0400
1987-11-13,India,13.0100
1987-11-16,India,13.1400
1987-11-17,India,13.0400
1987-11-18,India,13.0000
1987-11-19,India,12.9600
1987-11-20,India,12.9200
1987-11-23,India,12.9500
1987-11-24,India,13.0200
1987-11-25,India,13.0000
1987-11-26,India,
1987-11-27,India,12.9300
1987-11-30,India,12.8900
1987-12-01,India,12.9400
1987-12-02,India,12.9700
1987-12-03,India,12.9800
1987-12-04,India,12.9500
1987-12-07,India,13.0000
1987-12-08,India,13.0500
1987-12-09,India,12.9900
1987-12-10,India,12.9400
1987-12-11,India,12.9400
1987-12-14,India,12.8900
1987-12-15,India,12.9100
1987-12-16,India,12.9500
1987-12-17,India,12.9000
1987-12-18,India,12.9000
1987-12-21,India,12.9400
1987-12-22,India,12.9600
1987-12-23,India,13.0000
1987-12-24,India,13.0000
1987-12-25,India,
1987-12-28,India,12.9200
1987-12-29,India,12.8200
1987-12-30,India,12.8600
1987-12-31,India,12.7500
1988-01-01,India,
1988-01-04,India,12.8800
1988-01-05,India,12.9900
1988-01-06,India,13.1000
1988-01-07,India,13.0500
1988-01-08,India,13.0900
1988-01-11,India,13.0200
1988-01-12,India,13.0300
1988-01-13,India,12.9900
1988-01-14,India,13.0600
1988-01-15,India,13.1300
1988-01-18,India,
1988-01-19,India,13.0800
1988-01-20,India,13.0400
1988-01-21,India,12.9900
1988-01-22,India,13.0300
1988-01-25,India,13.0500
1988-01-26,India,13.0400
1988-01-27,India,13.0500
1988-01-28,India,13.0500
1988-01-29,India,13.0800
1988-02-01,India,13.1000
1988-02-02,India,13.1000
1988-02-03,India,13.0300
1988-02-04,India,13.0700
1988-02-05,India,13.0600
1988-02-08,India,13.1100
1988-02-09,India,13.1100
1988-02-10,India,13.0600
1988-02-11,India,13.0400
1988-02-12,India,13.1100
1988-02-15,India,
1988-02-16,India,13.0900
1988-02-17,India,13.0800
1988-02-18,India,13.0700
1988-02-19,India,13.0700
1988-02-22,India,13.0300
1988-02-23,India,13.0300
1988-02-24,India,13.0300
1988-02-25,India,13.0300
1988-02-26,India,13.0200
1988-02-29,India,13.0600
1988-03-01,India,13.0600
1988-03-02,India,13.0600
1988-03-03,India,13.0700
1988-03-04,India,13.0700
1988-03-07,India,12.9700
1988-03-08,India,12.8500
1988-03-09,India,12.8700
1988-03-10,India,12.9300
1988-03-11,India,12.9000
1988-03-14,India,12.8900
1988-03-15,India,12.9200
1988-03-16,India,12.9300
1988-03-17,India,12.9400
1988-03-18,India,13.0000
1988-03-21,India,13.0000
1988-03-22,India,13.0200
1988-03-23,India,13.0200
1988-03-24,India,13.0200
1988-03-25,India,13.0300
1988-03-28,India,13.0000
1988-03-29,India,12.9600
1988-03-30,India,13.0500
1988-03-31,India,12.9600
1988-04-01,India,13.0000
1988-04-04,India,12.9600
1988-04-05,India,13.0900
1988-04-06,India,13.0900
1988-04-07,India,13.1600
1988-04-08,India,13.1200
1988-04-11,India,13.1700
1988-04-12,India,13.2200
1988-04-13,India,13.2600
1988-04-14,India,13.2000
1988-04-15,India,13.1200
1988-04-18,India,13.1000
1988-04-19,India,13.1700
1988-04-20,India,13.1600
1988-04-21,India,13.1600
1988-04-22,India,13.2000
1988-04-25,India,13.2300
1988-04-26,India,13.2000
1988-04-27,India,13.2700
1988-04-28,India,13.2200
1988-04-29,India,13.2100
1988-05-02,India,13.3000
1988-05-03,India,13.2800
1988-05-04,India,13.2800
1988-05-05,India,13.2700
1988-05-06,India,13.2800
1988-05-09,India,13.2500
1988-05-10,India,13.2600
1988-05-11,India,13.2400
1988-05-12,India,13.2800
1988-05-13,India,13.2500
1988-05-16,India,13.2600
1988-05-17,India,13.3300
1988-05-18,India,13.3100
1988-05-19,India,13.3300
1988-05-20,India,13.3700
1988-05-23,India,13.3600
1988-05-24,India,13.3400
1988-05-25,India,13.3900
1988-05-26,India,13.3900
1988-05-27,India,13.3900
1988-05-30,India,
1988-05-31,India,13.4700
1988-06-01,India,13.5100
1988-06-02,India,13.5900
1988-06-03,India,13.5800
1988-06-06,India,13.6000
1988-06-07,India,13.6000
1988-06-08,India,13.5800
1988-06-09,India,13.5900
1988-06-10,India,13.6200
1988-06-13,India,13.6100
1988-06-14,India,13.6800
1988-06-15,India,13.7700
1988-06-16,India,13.7600
1988-06-17,India,13.8500
1988-06-20,India,13.8200
1988-06-21,India,13.8200
1988-06-22,India,13.9000
1988-06-23,India,13.9700
1988-06-24,India,13.9800
1988-06-27,India,14.1700
1988-06-28,India,14.0800
1988-06-29,India,14.1400
1988-06-30,India,14.0700
1988-07-01,India,14.1400
1988-07-04,India,
1988-07-05,India,14.1200
1988-07-06,India,14.0200
1988-07-07,India,14.0200
1988-07-08,India,14.0200
1988-07-11,India,14.0700
1988-07-12,India,14.0700
1988-07-13,India,14.0600
1988-07-14,India,14.0900
1988-07-15,India,14.1000
1988-07-18,India,14.0800
1988-07-19,India,14.0600
1988-07-20,India,14.0600
1988-07-21,India,14.0400
1988-07-22,India,14.0600
1988-07-25,India,14.0600
1988-07-26,India,14.1100
1988-07-27,India,14.1000
1988-07-28,India,14.1400
1988-07-29,India,14.1700
1988-08-01,India,14.1800
1988-08-02,India,14.1600
1988-08-03,India,14.1700
1988-08-04,India,14.1700
1988-08-05,India,14.1900
1988-08-08,India,14.1600
1988-08-09,India,14.1700
1988-08-10,India,14.1900
1988-08-11,India,14.1700
1988-08-12,India,14.1400
1988-08-15,India,14.1500
1988-08-16,India,14.1200
1988-08-17,India,14.1900
1988-08-18,India,14.2000
1988-08-19,India,14.2200
1988-08-22,India,14.3500
1988-08-23,India,14.3000
1988-08-24,India,14.2900
1988-08-25,India,14.2300
1988-08-26,India,14.2800
1988-08-29,India,14.2800
1988-08-30,India,14.3200
1988-08-31,India,14.3600
1988-09-01,India,14.4100
1988-09-02,India,14.4400
1988-09-05,India,
1988-09-06,India,14.3900
1988-09-07,India,14.3800
1988-09-08,India,14.4000
1988-09-09,India,14.4300
1988-09-12,India,14.4000
1988-09-13,India,14.4300
1988-09-14,India,14.4400
1988-09-15,India,14.4800
1988-09-16,India,14.5100
1988-09-19,India,14.5200
1988-09-20,India,14.4900
1988-09-21,India,14.5600
1988-09-22,India,14.6000
1988-09-23,India,14.5800
1988-09-26,India,14.6000
1988-09-27,India,14.5700
1988-09-28,India,14.5600
1988-09-29,India,14.5400
1988-09-30,India,14.5500
1988-10-03,India,14.5600
1988-10-04,India,14.5600
1988-10-05,India,14.5900
1988-10-06,India,14.5700
1988-10-07,India,14.5600
1988-10-10,India,
1988-10-11,India,14.6200
1988-10-12,India,14.7000
1988-10-13,India,14.6700
1988-10-14,India,14.7200
1988-10-17,India,14.7300
1988-10-18,India,14.7400
1988-10-19,India,14.7600
1988-10-20,India,14.7500
1988-10-21,India,14.7500
1988-10-24,India,14.7800
1988-10-25,India,14.8000
1988-10-26,India,14.8200
1988-10-27,India,14.8800
1988-10-28,India,14.8700
1988-10-31,India,14.9700
1988-11-01,India,14.8800
1988-11-02,India,14.8900
1988-11-03,India,14.9000
1988-11-04,India,14.9500
1988-11-07,India,14.9900
1988-11-08,India,14.9800
1988-11-09,India,14.9400
1988-11-10,India,14.9600
1988-11-11,India,
1988-11-14,India,14.9600
1988-11-15,India,14.9700
1988-11-16,India,14.9400
1988-11-17,India,14.9500
1988-11-18,India,15.0600
1988-11-21,India,15.0600
1988-11-22,India,15.0200
1988-11-23,India,15.0000
1988-11-24,India,
1988-11-25,India,14.9900
1988-11-28,India,14.9800
1988-11-29,India,14.9500
1988-11-30,India,14.9500
1988-12-01,India,14.9000
1988-12-02,India,14.8700
1988-12-05,India,14.9500
1988-12-06,India,14.9700
1988-12-07,India,15.0900
1988-12-08,India,15.0000
1988-12-09,India,15.0500
1988-12-12,India,15.0500
1988-12-13,India,15.0900
1988-12-14,India,15.0400
1988-12-15,India,15.0300
1988-12-16,India,15.0600
1988-12-19,India,15.0100
1988-12-20,India,15.0600
1988-12-21,India,15.0300
1988-12-22,India,15.0400
1988-12-23,India,15.0300
1988-12-26,India,
1988-12-27,India,15.0300
1988-12-28,India,15.0900
1988-12-29,India,15.0200
1988-12-30,India,14.9900
1989-01-02,India,
1989-01-03,India,15.0200
1989-01-04,India,15.0800
1989-01-05,India,15.0500
1989-01-06,India,15.0700
1989-01-09,India,15.1000
1989-01-10,India,15.0700
1989-01-11,India,15.0500
1989-01-12,India,15.0600
1989-01-13,India,15.0400
1989-01-16,India,
1989-01-17,India,15.0900
1989-01-18,India,15.0900
1989-01-19,India,15.1100
1989-01-20,India,15.1000
1989-01-23,India,15.1100
1989-01-24,India,15.1200
1989-01-25,India,15.1300
1989-01-26,India,15.0900
1989-01-27,India,15.1200
1989-01-30,India,15.1700
1989-01-31,India,15.1800
1989-02-01,India,15.2000
1989-02-02,India,15.1800
1989-02-03,India,15.1800
1989-02-06,India,15.2300
1989-02-07,India,15.2000
1989-02-08,India,15.2000
1989-02-09,India,15.1900
1989-02-10,India,15.1900
1989-02-13,India,15.2400
1989-02-14,India,15.2200
1989-02-15,India,15.2000
1989-02-16,India,15.2300
1989-02-17,India,15.1900
1989-02-20,India,
1989-02-21,India,15.2900
1989-02-22,India,15.3500
1989-02-23,India,15.3000
1989-02-24,India,15.3000
1989-02-27,India,15.3300
1989-02-28,India,15.3500
1989-03-01,India,15.3500
1989-03-02,India,15.3400
1989-03-03,India,15.3100
1989-03-06,India,15.3200
1989-03-07,India,15.3400
1989-03-08,India,15.3200
1989-03-09,India,15.3400
1989-03-10,India,15.3500
1989-03-13,India,15.3800
1989-03-14,India,15.4700
1989-03-15,India,15.4300
1989-03-16,India,15.4900
1989-03-17,India,15.5200
1989-03-20,India,15.5300
1989-03-21,India,15.5300
1989-03-22,India,15.5200
1989-03-23,India,15.5400
1989-03-24,India,15.5000
1989-03-27,India,15.6000
1989-03-28,India,15.6600
1989-03-29,India,15.6400
1989-03-30,India,15.6400
1989-03-31,India,15.6300
1989-04-03,India,15.6200
1989-04-04,India,15.5800
1989-04-05,India,15.6400
1989-04-06,India,15.6400
1989-04-07,India,15.6700
1989-04-10,India,15.7100
1989-04-11,India,15.6900
1989-04-12,India,15.7400
1989-04-13,India,15.7100
1989-04-14,India,15.6900
1989-04-17,India,15.7100
1989-04-18,India,15.7000
1989-04-19,India,15.7200
1989-04-20,India,15.7200
1989-04-21,India,15.7000
1989-04-24,India,15.7600
1989-04-25,India,15.8000
1989-04-26,India,15.8600
1989-04-27,India,15.8400
1989-04-28,India,15.8600
1989-05-01,India,15.8600
1989-05-02,India,15.9200
1989-05-03,India,15.9400
1989-05-04,India,15.9300
1989-05-05,India,16.0200
1989-05-08,India,16.0200
1989-05-09,India,16.0500
1989-05-10,India,16.0500
1989-05-11,India,16.0900
1989-05-12,India,16.0400
1989-05-15,India,16.0600
1989-05-16,India,16.0500
1989-05-17,India,16.0900
1989-05-18,India,16.1200
1989-05-19,India,16.1200
1989-05-22,India,16.2800
1989-05-23,India,16.2400
1989-05-24,India,16.3100
1989-05-25,India,16.2600
1989-05-26,India,16.1800
1989-05-29,India,
1989-05-30,India,16.3300
1989-05-31,India,16.2800
1989-06-01,India,16.3200
1989-06-02,India,16.2800
1989-06-05,India,16.2900
1989-06-06,India,16.3500
1989-06-07,India,16.2900
1989-06-08,India,16.3400
1989-06-09,India,16.4200
1989-06-12,India,16.4900
1989-06-13,India,16.5000
1989-06-14,India,16.4900
1989-06-15,India,16.5100
1989-06-16,India,16.4300
1989-06-19,India,16.4200
1989-06-20,India,16.4200
1989-06-21,India,16.4700
1989-06-22,India,16.4300
1989-06-23,India,16.4600
1989-06-26,India,16.4900
1989-06-27,India,16.4400
1989-06-28,India,16.4700
1989-06-29,India,16.4300
1989-06-30,India,16.4900
1989-07-03,India,16.3600
1989-07-04,India,
1989-07-05,India,16.2900
1989-07-06,India,16.3000
1989-07-07,India,16.2400
1989-07-10,India,16.3200
1989-07-11,India,16.3300
1989-07-12,India,16.3900
1989-07-13,India,16.3800
1989-07-14,India,16.3800
1989-07-17,India,16.5000
1989-07-18,India,16.4400
1989-07-19,India,16.4900
1989-07-20,India,16.4900
1989-07-21,India,16.5200
1989-07-24,India,16.5700
1989-07-25,India,16.5500
1989-07-26,India,16.4700
1989-07-27,India,16.4100
1989-07-28,India,16.4500
1989-07-31,India,16.4400
1989-08-01,India,16.4600
1989-08-02,India,16.4300
1989-08-03,India,16.5000
1989-08-04,India,16.5700
1989-08-07,India,16.6200
1989-08-08,India,16.5600
1989-08-09,India,16.5700
1989-08-10,India,16.5700
1989-08-11,India,16.6300
1989-08-14,India,16.6500
1989-08-15,India,16.6200
1989-08-16,India,16.6200
1989-08-17,India,16.6800
1989-08-18,India,16.8000
1989-08-21,India,16.6200
1989-08-22,India,16.5500
1989-08-23,India,16.6200
1989-08-24,India,16.6200
1989-08-25,India,16.6400
1989-08-28,India,16.7000
1989-08-29,India,16.6700
1989-08-30,India,16.6600
1989-08-31,India,16.6500
1989-09-01,India,16.6900
1989-09-04,India,
1989-09-05,India,16.7400
1989-09-06,India,16.7200
1989-09-07,India,16.7600
1989-09-08,India,16.7400
1989-09-11,India,16.7700
1989-09-12,India,16.7400
1989-09-13,India,16.7000
1989-09-14,India,16.7700
1989-09-15,India,16.8200
1989-09-18,India,16.8000
1989-09-19,India,16.8000
1989-09-20,India,16.7700
1989-09-21,India,16.7700
1989-09-22,India,16.8000
1989-09-25,India,16.6900
1989-09-26,India,16.6900
1989-09-27,India,16.7000
1989-09-28,India,16.7400
1989-09-29,India,16.6900
1989-10-02,India,16.6700
1989-10-03,India,16.8600
1989-10-04,India,16.7800
1989-10-05,India,16.7700
1989-10-06,India,16.8000
1989-10-09,India,
1989-10-10,India,16.8500
1989-10-11,India,16.9000
1989-10-12,India,16.8600
1989-10-13,India,16.8600
1989-10-16,India,16.8000
1989-10-17,India,16.7800
1989-10-18,India,16.8000
1989-10-19,India,16.8100
1989-10-20,India,16.8100
1989-10-23,India,16.8200
1989-10-24,India,16.7700
1989-10-25,India,16.8100
1989-10-26,India,16.8200
1989-10-27,India,16.8500
1989-10-30,India,16.9000
1989-10-31,India,16.8800
1989-11-01,India,16.8900
1989-11-02,India,16.9100
1989-11-03,India,16.9100
1989-11-06,India,16.9100
1989-11-07,India,16.8800
1989-11-08,India,16.8800
1989-11-09,India,16.9000
1989-11-10,India,16.9300
1989-11-13,India,16.9300
1989-11-14,India,16.8900
1989-11-15,India,16.9200
1989-11-16,India,16.9000
1989-11-17,India,16.9200
1989-11-20,India,16.9500
1989-11-21,India,16.9200
1989-11-22,India,16.9100
1989-11-23,India,
1989-11-24,India,16.9200
1989-11-27,India,17.0300
1989-11-28,India,16.9800
1989-11-29,India,16.9800
1989-11-30,India,16.9600
1989-12-01,India,16.9700
1989-12-04,India,16.9800
1989-12-05,India,16.9600
1989-12-06,India,16.9500
1989-12-07,India,16.9400
1989-12-08,India,16.9400
1989-12-11,India,16.9300
1989-12-12,India,16.9300
1989-12-13,India,16.9200
1989-12-14,India,16.9300
1989-12-15,India,16.9200
1989-12-18,India,16.9400
1989-12-19,India,16.9300
1989-12-20,India,16.9400
1989-12-21,India,16.9300
1989-12-22,India,16.9000
1989-12-25,India,
1989-12-26,India,16.9000
1989-12-27,India,16.8800
1989-12-28,India,16.8900
1989-12-29,India,16.9600
1990-01-01,India,
1990-01-02,India,16.9600
1990-01-03,India,16.9900
1990-01-04,India,16.9400
1990-01-05,India,16.9300
1990-01-08,India,16.9300
1990-01-09,India,16.9300
1990-01-10,India,16.9200
1990-01-11,India,16.9300
1990-01-12,India,16.9400
1990-01-15,India,
1990-01-16,India,16.9700
1990-01-17,India,16.9700
1990-01-18,India,16.9800
1990-01-19,India,16.9700
1990-01-22,India,17.0300
1990-01-23,India,17.0000
1990-01-24,India,16.9800
1990-01-25,India,16.9900
1990-01-26,India,16.9700
1990-01-29,India,16.9700
1990-01-30,India,16.9600
1990-01-31,India,16.9700
1990-02-01,India,16.9600
1990-02-02,India,16.9600
1990-02-05,India,16.9500
1990-02-06,India,16.9500
1990-02-07,India,16.9500
1990-02-08,India,16.9600
1990-02-09,India,16.9600
1990-02-12,India,16.9900
1990-02-13,India,16.9800
1990-02-14,India,16.9700
1990-02-15,India,16.9700
1990-02-16,India,16.9600
1990-02-19,India,
1990-02-20,India,17.0000
1990-02-21,India,17.0300
1990-02-22,India,17.0000
1990-02-23,India,17.0200
1990-02-26,India,17.0500
1990-02-27,India,17.0700
1990-02-28,India,17.0700
1990-03-01,India,17.0700
1990-03-02,India,17.0800
1990-03-05,India,17.0500
1990-03-06,India,17.0700
1990-03-07,India,17.0500
1990-03-08,India,17.0600
1990-03-09,India,17.1000
1990-03-12,India,17.0900
1990-03-13,India,17.1000
1990-03-14,India,17.0900
1990-03-15,India,17.0700
1990-03-16,India,17.0800
1990-03-19,India,17.1100
1990-03-20,India,17.0900
1990-03-21,India,17.1300
1990-03-22,India,17.1600
1990-03-23,India,17.1600
1990-03-26,India,17.2200
1990-03-27,India,17.2100
1990-03-28,India,17.1800
1990-03-29,India,17.1700
1990-03-30,India,17.2200
1990-04-02,India,17.2300
1990-04-03,India,17.2400
1990-04-04,India,17.2300
1990-04-05,India,17.2400
1990-04-06,India,17.2400
1990-04-09,India,17.2400
1990-04-10,India,17.2800
1990-04-11,India,17.2500
1990-04-12,India,17.2500
1990-04-13,India,17.2500
1990-04-16,India,17.2500
1990-04-17,India,17.3300
1990-04-18,India,17.3000
1990-04-19,India,17.2900
1990-04-20,India,17.3400
1990-04-23,India,17.3600
1990-04-24,India,17.3500
1990-04-25,India,17.3400
1990-04-26,India,17.3900
1990-04-27,India,17.3900
1990-04-30,India,17.3900
1990-05-01,India,17.3800
1990-05-02,India,17.3900
1990-05-03,India,17.3700
1990-05-04,India,17.3300
1990-05-07,India,17.3300
1990-05-08,India,17.3500
1990-05-09,India,17.3200
1990-05-10,India,17.3000
1990-05-11,India,17.2900
1990-05-14,India,17.3100
1990-05-15,India,17.3100
1990-05-16,India,17.3100
1990-05-17,India,17.3300
1990-05-18,India,17.2500
1990-05-21,India,17.2900
1990-05-22,India,17.3000
1990-05-23,India,17.2900
1990-05-24,India,17.3100
1990-05-25,India,17.3000
1990-05-28,India,
1990-05-29,India,17.3700
1990-05-30,India,17.3500
1990-05-31,India,17.3600
1990-06-01,India,17.3800
1990-06-04,India,17.4400
1990-06-05,India,17.4200
1990-06-06,India,17.4000
1990-06-07,India,17.3800
1990-06-08,India,17.4400
1990-06-11,India,17.4600
1990-06-12,India,17.4200
1990-06-13,India,17.3800
1990-06-14,India,17.4200
1990-06-15,India,17.4300
1990-06-18,India,17.4200
1990-06-19,India,17.4200
1990-06-20,India,17.4200
1990-06-21,India,17.4200
1990-06-22,India,17.4500
1990-06-25,India,17.4400
